"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","sortDate","sampleID","sampleCode","subsampleID","subsampleCode","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"4ce908b4-0f0d-4550-bb2f-641437962843","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-01-09T18:52Z","2018-01-10T13:21Z","2018-02-15","OSBS_057.20180110.0821",NA,"OSBS_057.20180110.0821.S.01",NA,0.11,0.11,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"dca24b24-e0ed-49e5-8feb-4424f8e29b28","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-01-09T19:10Z","2018-01-10T13:38Z","2018-02-15","OSBS_055.20180110.0838",NA,"OSBS_055.20180110.0838.S.01",NA,0.45,0.45,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"371080c7-890b-4e96-910e-d8776aceb75e","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-01-09T19:27Z","2018-01-10T13:54Z","2018-02-15","OSBS_054.20180110.0854",NA,"OSBS_054.20180110.0854.S.01",NA,0.51,0.365,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"532a7793-fc1f-42f8-9e6f-76f98793582e","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-01-09T19:36Z","2018-01-10T14:03Z","2018-02-15","OSBS_052.20180110.0903",NA,"OSBS_052.20180110.0903.S.01",NA,0.37,0.37,0.004,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0d85b852-2ea3-4842-8b62-00b1be8c9950","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-01-09T19:44Z","2018-01-10T14:09Z","2018-02-15","OSBS_053.20180110.0909",NA,"OSBS_053.20180110.0909.S.01",NA,0.415,0.325,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"863c20a9-a2de-4267-991f-3e570e968754","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-01-09T19:52Z","2018-01-10T14:16Z","2018-02-15","OSBS_059.20180110.0916",NA,"OSBS_059.20180110.0916.S.01",NA,0.84,0.42,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"8dbd15b9-3cdb-4126-b2f4-cbf91eada1c1","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-01-09T19:55Z","2018-01-10T14:20Z","2018-02-15","OSBS_061.20180110.0920",NA,"OSBS_061.20180110.0920.S.01",NA,0.105,0.105,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7ee8bf7f-85d8-4e4e-958b-3adf68b19c93","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-01-09T20:18Z","2018-01-10T14:39Z","2018-02-15","OSBS_060.20180110.0939",NA,"OSBS_060.20180110.0939.S.01",NA,0.445,0.35,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9c9e5d9d-2fbe-494d-8ed5-5c244d924538","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-01-09T20:33Z","2018-01-10T14:52Z","2018-02-15","OSBS_058.20180110.0952",NA,"OSBS_058.20180110.0952.S.01",NA,0.195,0.195,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"89da27ef-8084-4364-85c2-44edb7b14bfb","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-01-09T20:46Z","2018-01-10T15:02Z","2018-02-15","OSBS_056.20180110.1002",NA,"OSBS_056.20180110.1002.S.01",NA,0.125,0.125,0.005,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0097a36d-9ad0-4a13-9dd4-0c36ca3b4de5","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-01-22T18:59Z","2018-01-23T13:25Z","2018-02-20","OSBS_057.20180123.0825",NA,"OSBS_057.20180123.0825.S.01",NA,0.255,0.255,0.02,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"b607b888-0a5f-409b-ab87-a92e4310c4e8","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-01-22T19:16Z","2018-01-23T13:41Z","2018-02-20","OSBS_055.20180123.0841",NA,"OSBS_055.20180123.0841.S.01",NA,0.63,0.33,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"111b29e1-72e4-4ef4-aec8-c127d895e8c6","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-01-22T19:34Z","2018-01-23T13:56Z","2018-02-16","OSBS_054.20180123.0856",NA,"OSBS_054.20180123.0856.S.01",NA,0.44,0.32,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"8469570b-fb96-453a-9943-2573788d7401","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-01-22T19:42Z","2018-01-23T14:04Z","2018-02-16","OSBS_052.20180123.0904",NA,"OSBS_052.20180123.0904.S.01",NA,0.245,0.245,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"99da4f54-6ec6-4a1c-bc02-65663dd37b96","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-01-22T19:49Z","2018-01-23T14:10Z","2018-02-16","OSBS_053.20180123.0910",NA,"OSBS_053.20180123.0910.S.01",NA,0.29,0.29,0.006,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"2b48fbee-ac6a-402a-b76b-633d3b5694b3","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-01-22T19:55Z","2018-01-23T14:16Z","2018-02-20","OSBS_059.20180123.0916",NA,"OSBS_059.20180123.0916.S.01",NA,0.56,0.385,0.002,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"2fe9e230-e972-4b93-ba95-fcb1f22d7b64","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-01-22T20:00Z","2018-01-23T14:21Z","2018-02-21","OSBS_061.20180123.0921",NA,"OSBS_061.20180123.0921.S.01",NA,0.33,0.33,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"cf58fe51-d1c6-44b5-a86d-e5f1a0736af6","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-01-22T20:23Z","2018-01-23T14:41Z","2018-02-20","OSBS_060.20180123.0941",NA,"OSBS_060.20180123.0941.S.01",NA,0.77,0.29,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"f52ba55e-7c1e-4b71-b46a-25caf89ea65d","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-01-22T20:39Z","2018-01-23T14:54Z","2018-02-20","OSBS_058.20180123.0954",NA,"OSBS_058.20180123.0954.S.01",NA,0.72,0.38,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a11ed727-a7dd-4d02-a2fa-200b2488c3d7","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-01-22T20:57Z","2018-01-23T15:05Z","2018-02-20","OSBS_056.20180123.1005",NA,"OSBS_056.20180123.1005.S.01",NA,0.13,0.13,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"83af1313-9d33-4d34-a250-e4ba4d73bd2b","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-01-23T13:29Z","2018-01-23T19:23Z","2018-02-20","OSBS_057.20180123.1423",NA,"OSBS_057.20180123.1423.S.01",NA,0.01,0.01,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9b6add2e-a597-4d0f-b92d-e38e12ad35e8","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-01-23T13:43Z","2018-01-23T19:41Z","2018-02-20","OSBS_055.20180123.1441",NA,"OSBS_055.20180123.1441.S.01",NA,0.012,0.012,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"b208e6fc-74cb-4323-9c01-c8f1f5040eb1","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-01-23T14:05Z","2018-01-23T19:55Z","2018-02-20","OSBS_054.20180123.1455",NA,"OSBS_054.20180123.1455.S.01",NA,0.005,0.005,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"ff32bf4e-4a68-4188-982f-42bb12f9b2d2","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-01-23T14:11Z","2018-01-23T20:04Z","2018-02-16","OSBS_052.20180123.1504",NA,"OSBS_052.20180123.1504.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"e553cf82-daed-4ccf-b656-6c169852d54c","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-01-23T14:17Z","2018-01-23T20:10Z","2018-02-16","OSBS_053.20180123.1510",NA,"OSBS_053.20180123.1510.S.01",NA,0.007,0.007,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9107c771-5144-4c87-bc11-2d09ab70c8d6","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-01-23T14:17Z","2018-01-23T20:22Z","2018-02-20","OSBS_059.20180123.1522",NA,"OSBS_059.20180123.1522.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"2665578a-67c3-4dd7-8f62-4bece6ca84ec","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-01-23T14:42Z","2018-01-23T20:46Z","2018-02-20","OSBS_060.20180123.1546",NA,"OSBS_060.20180123.1546.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"ba3bd8f3-795f-4005-ab43-ada4329e0b5b","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-01-23T14:55Z","2018-01-23T21:00Z","2018-02-20","OSBS_058.20180123.1600",NA,"OSBS_058.20180123.1600.S.01",NA,0.005,0.005,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"eba1206e-0899-47b0-a741-2f9ba7f77c10","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-01-23T15:06Z","2018-01-23T21:11Z","2018-02-20","OSBS_056.20180123.1611",NA,"OSBS_056.20180123.1611.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7f559aff-d9ad-477e-aaae-6d464279f6d1","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-01-23T19:23Z","2018-01-24T13:28Z","2018-02-20","OSBS_057.20180124.0828",NA,"OSBS_057.20180124.0828.S.01",NA,0.05,0.05,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"098701e9-cd27-441d-a60b-77c6f082d9e0","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-01-23T19:43Z","2018-01-24T13:47Z","2018-02-20","OSBS_055.20180124.0847",NA,"OSBS_055.20180124.0847.S.01",NA,0.11,0.11,0.01,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"8e152fdf-7764-432d-bb0f-ef7e349e1c86","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-01-23T19:56Z","2018-01-24T14:02Z","2018-02-20","OSBS_054.20180124.0902",NA,"OSBS_054.20180124.0902.S.01",NA,0.1,0.1,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a1576a37-8e61-451b-9fbb-4c2a2abdef6a","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-01-23T20:08Z","2018-01-24T14:09Z","2018-02-16","OSBS_052.20180124.0909",NA,"OSBS_052.20180124.0909.S.01",NA,0.095,0.095,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"df863358-22e0-426e-acd8-9c9270e7dec7","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-01-23T20:11Z","2018-01-24T14:15Z","2018-02-16","OSBS_053.20180124.0915",NA,"OSBS_053.20180124.0915.S.01",NA,0.13,0.13,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3ce3d528-4bf6-4f5a-bcf2-12874ab973cb","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-01-23T20:23Z","2018-01-24T14:20Z","2018-02-20","OSBS_059.20180124.0920",NA,"OSBS_059.20180124.0920.S.01",NA,0.06,0.06,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"b711579a-5b4c-4b80-b95d-8618d9888567","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-01-23T20:26Z","2018-01-24T14:24Z","2018-02-21","OSBS_061.20180124.0924",NA,"OSBS_061.20180124.0924.S.01",NA,0.08,0.08,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"ee44bb25-fc01-4cbb-83d6-0a3082a8d7fb","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-01-23T20:47Z","2018-01-24T14:45Z","2018-02-21","OSBS_060.20180124.0945",NA,"OSBS_060.20180124.0945.S.01",NA,0.275,0.275,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c458b662-93c3-4ded-b44b-0de11fdce226","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-01-23T21:00Z","2018-01-24T14:58Z","2018-02-20","OSBS_058.20180124.0958",NA,"OSBS_058.20180124.0958.S.01",NA,0.115,0.115,0.002,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"6eb63586-a19b-431e-9db0-baad6cbc0c44","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-01-23T21:09Z","2018-01-24T15:09Z","2018-02-20","OSBS_056.20180124.1009",NA,"OSBS_056.20180124.1009.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9d32d5fd-169f-4678-803f-6e040c90e027","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-02-05T19:26Z","2018-02-06T13:18Z","2018-03-07","OSBS_057.20180206.0818",NA,"OSBS_057.20180206.0818.S.01",NA,0.03,0.03,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5275b615-52c2-4789-86be-e5240ddf4586","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-02-05T19:46Z","2018-02-06T13:36Z","2018-03-07","OSBS_055.20180206.0836",NA,"OSBS_055.20180206.0836.S.01",NA,0.18,0.18,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"1693d01e-2d65-473b-887f-69515db65637","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-05T20:03Z","2018-02-06T13:51Z","2018-03-07","OSBS_054.20180206.0851",NA,"OSBS_054.20180206.0851.S.01",NA,0.1,0.1,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"863d24cb-f580-418e-bd25-9951c925bc71","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-02-05T20:12Z","2018-02-06T14:00Z","2018-03-07","OSBS_052.20180206.0900",NA,"OSBS_052.20180206.0900.S.01",NA,0.13,0.13,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"94a99ce0-aedc-4306-bf50-1977f36eb3bc","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-02-05T20:18Z","2018-02-06T14:06Z","2018-03-07","OSBS_053.20180206.0906",NA,"OSBS_053.20180206.0906.S.01",NA,0.15,0.15,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9da8ba01-e0e2-4f1b-9e6a-d5189c4025b4","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-02-05T20:25Z","2018-02-06T14:12Z","2018-03-08","OSBS_059.20180206.0912",NA,"OSBS_059.20180206.0912.S.01",NA,0.14,0.14,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c424d01d-9d0b-4ca0-86fd-41baa330527b","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-02-05T20:33Z","2018-02-06T14:17Z","2018-03-08","OSBS_061.20180206.0917",NA,"OSBS_061.20180206.0917.S.01",NA,0.07,0.07,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"048b4f4c-391a-4072-a818-3dd8711f6731","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-05T20:52Z","2018-02-06T14:38Z","2018-03-08","OSBS_060.20180206.0938",NA,"OSBS_060.20180206.0938.S.01",NA,0.27,0.27,0.004,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"228b7538-23d8-4dda-9972-b9148a030a14","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-02-05T21:06Z","2018-02-06T14:51Z","2018-03-08","OSBS_058.20180206.0951",NA,"OSBS_058.20180206.0951.S.01",NA,0.13,0.13,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"f858bfb1-c63e-42ae-8d71-871c46440f8e","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-02-05T21:19Z","2018-02-06T15:03Z","2018-03-07","OSBS_056.20180206.1003",NA,"OSBS_056.20180206.1003.S.01",NA,0.07,0.07,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3dd89bcb-578c-44b6-ba53-aa699984c5f6","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-02-06T13:21Z","2018-02-06T19:22Z","2018-03-07","OSBS_057.20180206.1422",NA,"OSBS_057.20180206.1422.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9cb04f76-6cd1-4f48-bab1-965b55aff6d4","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-02-06T13:38Z","2018-02-06T19:38Z","2018-03-07","OSBS_055.20180206.1438",NA,"OSBS_055.20180206.1438.S.01",NA,0.005,0.005,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"8bfec633-c6db-4570-a255-8516e2e80d87","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-06T13:54Z","2018-02-06T19:56Z","2018-03-07","OSBS_054.20180206.1456",NA,"OSBS_054.20180206.1456.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"90907739-ba39-484b-9c5b-0442286b1941","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-02-06T14:16Z","2018-02-06T20:19Z","2018-03-08","OSBS_059.20180206.1519",NA,"OSBS_059.20180206.1519.S.01",NA,0.055,0.055,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3b0ccef3-3791-459e-a8b6-6bd7246be141","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-06T14:41Z","2018-02-06T20:47Z","2018-03-08","OSBS_060.20180206.1547",NA,"OSBS_060.20180206.1547.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0c2180df-ac18-40e9-95f9-0aa07f9e8899","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-02-06T14:55Z","2018-02-06T21:01Z","2018-03-08","OSBS_058.20180206.1601",NA,"OSBS_058.20180206.1601.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"42bdc8aa-316f-438c-b167-7dc59904905b","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-02-06T19:22Z","2018-02-07T13:13Z","2018-03-07","OSBS_057.20180207.0813",NA,"OSBS_057.20180207.0813.S.01",NA,0.16,0.16,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a1e48683-63cc-43d5-81a9-be4e8c989a3d","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-02-06T19:38Z","2018-02-07T13:29Z","2018-03-07","OSBS_055.20180207.0829",NA,"OSBS_055.20180207.0829.S.01",NA,0.54,0.33,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c7ab9b1c-a199-4dc8-8ac5-b2f81b29fd80","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-06T19:56Z","2018-02-07T13:43Z","2018-03-07","OSBS_054.20180207.0843",NA,"OSBS_054.20180207.0843.S.01",NA,0.215,0.215,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"1af1cf15-5d07-4786-bc2b-b4e20954603c","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-02-06T20:05Z","2018-02-07T13:52Z","2018-03-07","OSBS_052.20180207.0852",NA,"OSBS_052.20180207.0852.S.01",NA,0.22,0.22,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"fa199c75-a821-4815-8096-420cee472898","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-02-06T20:12Z","2018-02-07T13:57Z","2018-03-07","OSBS_053.20180207.0857",NA,"OSBS_053.20180207.0857.S.01",NA,0.195,0.195,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"4027ad32-1dff-4cfd-a3e4-7cbc6c6c2f61","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-02-06T20:19Z","2018-02-07T14:03Z","2018-03-08","OSBS_059.20180207.0903",NA,"OSBS_059.20180207.0903.S.01",NA,0.59,0.4,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c55c2d61-2e53-43d7-9593-fecbc6a0c22c","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-02-06T20:26Z","2018-02-07T14:08Z","2018-03-08","OSBS_061.20180207.0908",NA,"OSBS_061.20180207.0908.S.01",NA,0.08,0.08,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7e5e95a3-08e0-4f6b-9726-1c8de1a8a788","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-06T20:47Z","2018-02-07T14:35Z","2018-03-08","OSBS_060.20180207.0935",NA,"OSBS_060.20180207.0935.S.01",NA,0.585,0.29,0.005,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"fe0e30ed-c623-4c37-8399-df9db0947cb1","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-02-06T21:01Z","2018-02-07T14:51Z","2018-03-08","OSBS_058.20180207.0951",NA,"OSBS_058.20180207.0951.S.01",NA,0.46,0.29,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"76f6d3be-9f08-4f0d-a014-46c365ad3559","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-02-06T21:20Z","2018-02-07T15:03Z","2018-03-07","OSBS_056.20180207.1003",NA,"OSBS_056.20180207.1003.S.01",NA,0.1,0.1,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"e92a75ed-64ae-444c-acb4-73f38d874559","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-02-19T19:31Z","2018-02-20T12:43Z","2018-03-09","OSBS_057.20180220.0743",NA,"OSBS_057.20180220.0743.S.01",NA,0.515,0.305,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5429859c-add3-48f7-bc32-143b85a6db33","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-02-19T19:49Z","2018-02-20T13:01Z","2018-03-08","OSBS_055.20180220.0801",NA,"OSBS_055.20180220.0801.S.01",NA,1.485,0.335,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c23a88ec-4e0a-4939-ac2c-347a8f3da297","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-19T20:04Z","2018-02-20T13:16Z","2018-03-08","OSBS_054.20180220.0816",NA,"OSBS_054.20180220.0816.S.01",NA,1.2,0.305,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7988410a-2b35-404f-a7ac-7fd3b98f6e6a","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-02-19T20:13Z","2018-02-20T13:25Z","2018-03-08","OSBS_052.20180220.0825",NA,"OSBS_052.20180220.0825.S.01",NA,0.515,0.36,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"1f4b4d8b-e9bf-4d5a-a027-a835f18c9ba3","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-02-19T20:19Z","2018-02-20T13:31Z","2018-03-08","OSBS_053.20180220.0831",NA,"OSBS_053.20180220.0831.S.01",NA,0.66,0.33,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"43361e89-fb53-4644-a0f2-4d14871318c5","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-02-19T20:25Z","2018-02-20T13:38Z","2018-03-12","OSBS_059.20180220.0838",NA,"OSBS_059.20180220.0838.S.01",NA,1.5,0.35,0.008,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"854a50dc-d300-4d6b-a396-e3a77caa541a","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-02-19T20:29Z","2018-02-20T13:43Z","2018-03-12","OSBS_061.20180220.0843",NA,"OSBS_061.20180220.0843.S.01",NA,0.085,0.085,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
