"uid","namedLocation","domainID","siteID","startCollectDate","endCollectDate","archiveID","archiveIDCode","archiveVialIDList","archiveSampleCode","archivedCount","archiveMedium","archiveFacilityID","deprecatedVialID"
"e7738592-0cab-4fa1-8090-698f23d5c96a","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-05-30T22:44Z","2017-05-31T13:16Z","OSBS.2017.22.CULMEL.F.A",NA,"OSBS.2017.22.CULMEL.F.A.01",NA,1,"Frozen -80C",NA,NA
"f7a7d9ef-40c6-42a8-a27a-1250819e97cf","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-05-31T12:56Z","2017-05-31T22:09Z","OSBS.2017.22.PSOFER.F.A",NA,"OSBS.2017.22.PSOFER.F.A.01",NA,1,"Frozen -80C",NA,NA
"54e6753f-20cf-4b7f-b6e5-e4305351f3b3","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:42Z","OSBS.2017.22.AEDSP.F.A",NA,"OSBS.2017.22.AEDSP.F.A.01",NA,42,"Frozen -80C",NA,NA
"bbdf0601-4bb7-46a1-b2d7-bac43bd452d0","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.ANOCRU.F.A",NA,"OSBS.2017.22.ANOCRU.F.A.01",NA,62,"Frozen -80C",NA,NA
"bba88203-950f-4448-ae7b-2adb578bced2","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.CULERR.F.A",NA,"OSBS.2017.22.CULERR.F.A.01",NA,42,"Frozen -80C",NA,NA
"1f7e3f5c-a171-42dc-802c-64fa3da5fc37","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.MANTIT.F.A",NA,"OSBS.2017.22.MANTIT.F.A.01",NA,5,"Frozen -80C",NA,NA
"3e3bc6c2-a803-4a1c-bd13-d05eee8fec06","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.COQPER.F.A",NA,"OSBS.2017.22.COQPER.F.A.01",NA,33,"Frozen -80C",NA,NA
"75c1002f-3853-4858-bcdf-c962e92bf6c9","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.PSOCOL.F.A",NA,"OSBS.2017.22.PSOCOL.F.A.01",NA,104,"Frozen -80C",NA,NA
"16440321-861f-4a6f-b299-871536b14f3e","OSBS","D03","OSBS","2017-05-30T20:47Z","2017-06-01T14:59Z","OSBS.2017.22.CULSP1.F.A",NA,"OSBS.2017.22.CULSP1.F.A.01",NA,11,"Frozen -80C",NA,NA
"33ae5cf4-bc2a-4e56-98f4-045dbe1b2641","OSBS","D03","OSBS","2017-05-30T20:56Z","2017-06-01T14:42Z","OSBS.2017.22.CULCOR.F.A",NA,"OSBS.2017.22.CULCOR.F.A.01",NA,10,"Frozen -80C",NA,NA
"61150bde-356d-4152-bd3f-0d5b04cb33fb","OSBS","D03","OSBS","2017-05-30T20:56Z","2017-06-01T14:42Z","OSBS.2017.22.AEDINF.F.A",NA,"OSBS.2017.22.AEDINF.F.A.01",NA,43,"Frozen -80C",NA,NA
"69a19ed4-3cbf-41ea-b269-4c1f4b7cfc68","OSBS","D03","OSBS","2017-05-30T20:56Z","2017-06-01T14:59Z","OSBS.2017.22.CULNIG.F.A",NA,"OSBS.2017.22.CULNIG.F.A.01",NA,44,"Frozen -80C",NA,NA
"2e2d6bcb-3c64-4755-9922-bdaf377bdfc1","OSBS","D03","OSBS","2017-05-30T21:32Z","2017-06-01T13:03Z","OSBS.2017.22.AEDMIT.F.A",NA,"OSBS.2017.22.AEDMIT.F.A.01",NA,17,"Frozen -80C",NA,NA
"d74adf41-0afe-4477-9e26-22ecfa5babaa","OSBS","D03","OSBS","2017-05-30T21:50Z","2017-06-01T13:07Z","OSBS.2017.22.CULSAL.F.A",NA,"OSBS.2017.22.CULSAL.F.A.01",NA,39,"Frozen -80C",NA,NA
"b2cfafd1-c73b-4769-bcbd-daee0195e78e","OSBS","D03","OSBS","2017-05-30T21:50Z","2017-06-01T14:42Z","OSBS.2017.22.AEDATL.F.A",NA,"OSBS.2017.22.AEDATL.F.A.01",NA,67,"Frozen -80C",NA,NA
"0107b1f7-1c7f-4395-8db0-c0d5b43e457b","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-05-31T11:23Z","2017-06-01T12:00Z","OSBS.2017.22.AEDALB.F.A",NA,"OSBS.2017.22.AEDALB.F.A.01",NA,4,"Frozen -80C",NA,NA
"d88e262e-241c-4da3-8000-f7f45acc83ec","OSBS","D03","OSBS","2017-05-31T20:34Z","2017-06-01T12:55Z","OSBS.2017.22.PSOCIL.F.A",NA,"OSBS.2017.22.PSOCIL.F.A.01",NA,4,"Frozen -80C",NA,NA
"74c4e531-bfc3-4919-aaa2-431dcfc251c4","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-06-12T20:52Z","2017-06-13T21:00Z","OSBS.2017.24.AEDALB.F.A",NA,"OSBS.2017.24.AEDALB.F.A.01",NA,9,"Frozen -80C",NA,NA
"ba0839e8-5457-41c4-a6bc-b9572ec09b05","OSBS","D03","OSBS","2017-06-12T20:52Z","2017-06-14T12:44Z","OSBS.2017.24.CULSP1.F.A",NA,"OSBS.2017.24.CULSP1.F.A.01",NA,13,"Frozen -80C",NA,NA
"d8cbcf1d-eb27-4503-8f8d-219dc4d08daf","OSBS","D03","OSBS","2017-06-12T20:52Z","2017-06-14T13:14Z","OSBS.2017.24.AEDSP.F.A",NA,"OSBS.2017.24.AEDSP.F.A.01",NA,59,"Frozen -80C",NA,NA
"2553beae-950b-4398-bde2-7b400e82241d","OSBS","D03","OSBS","2017-06-12T21:13Z","2017-06-14T12:23Z","OSBS.2017.24.AEDMIT.F.A",NA,"OSBS.2017.24.AEDMIT.F.A.01",NA,9,"Frozen -80C",NA,NA
"bb8c2189-6eea-4790-9640-0f6508117816","OSBS","D03","OSBS","2017-06-12T21:13Z","2017-06-14T13:14Z","OSBS.2017.24.COQPER.F.A",NA,"OSBS.2017.24.COQPER.F.A.01",NA,78,"Frozen -80C",NA,NA
"e2cf7d3d-56b4-48f1-bc2c-095ff70d22a7","OSBS","D03","OSBS","2017-06-12T21:31Z","2017-06-14T13:00Z","OSBS.2017.24.ANOCRU.F.A",NA,"OSBS.2017.24.ANOCRU.F.A.01",NA,20,"Frozen -80C",NA,NA
"b6923a42-1254-43ce-ade7-9ac1061fc113","OSBS","D03","OSBS","2017-06-12T21:31Z","2017-06-14T13:14Z","OSBS.2017.24.PSOCOL.F.A",NA,"OSBS.2017.24.PSOCOL.F.A.01",NA,171,"Frozen -80C",NA,NA
"8326c958-5918-4c29-98e4-82741c8da8cb","OSBS","D03","OSBS","2017-06-12T22:00Z","2017-06-13T13:11Z","OSBS.2017.24.PSOCIL.F.A",NA,"OSBS.2017.24.PSOCIL.F.A.01",NA,2,"Frozen -80C",NA,NA
"595cf8b4-259e-4bcf-9509-18dee4afc99b","OSBS","D03","OSBS","2017-06-12T22:00Z","2017-06-14T13:14Z","OSBS.2017.24.MANTIT.F.A",NA,"OSBS.2017.24.MANTIT.F.A.01",NA,22,"Frozen -80C",NA,NA
"395e72ab-b533-4602-b333-5642dad5e39e","OSBS","D03","OSBS","2017-06-12T22:05Z","2017-06-14T12:12Z","OSBS.2017.24.ANOSP.F.A",NA,"OSBS.2017.24.ANOSP.F.A.01",NA,3,"Frozen -80C",NA,NA
"56d843e2-f10f-4393-ae07-792cdb01ffca","OSBS","D03","OSBS","2017-06-12T22:05Z","2017-06-14T13:00Z","OSBS.2017.24.CULMEL.F.A",NA,"OSBS.2017.24.CULMEL.F.A.01",NA,39,"Frozen -80C",NA,NA
"9e0fcf7c-a8f4-4b86-8396-42ba442de39a","OSBS","D03","OSBS","2017-06-12T22:23Z","2017-06-14T13:00Z","OSBS.2017.24.PSOFER.F.A",NA,"OSBS.2017.24.PSOFER.F.A.01",NA,6,"Frozen -80C",NA,NA
"3fd87aeb-0f83-4df1-aadf-e64307297006","OSBS","D03","OSBS","2017-06-12T22:44Z","2017-06-14T13:14Z","OSBS.2017.24.CULCOR.F.A",NA,"OSBS.2017.24.CULCOR.F.A.01",NA,8,"Frozen -80C",NA,NA
"3bd93335-6707-4cd4-b35c-e181934890a8","OSBS_054.mosquitoPoint.mos","D03","OSBS","2017-06-13T12:01Z","2017-06-13T21:34Z","OSBS.2017.24.CULSP.F.A",NA,"OSBS.2017.24.CULSP.F.A.01",NA,2,"Frozen -80C",NA,NA
"380f7685-74c7-4bfa-a35b-0280ab6177e8","OSBS","D03","OSBS","2017-06-13T12:01Z","2017-06-14T13:00Z","OSBS.2017.24.AEDTRI1.F.A",NA,"OSBS.2017.24.AEDTRI1.F.A.01",NA,3,"Frozen -80C",NA,NA
"ecccae94-f9ee-4fe8-8eb3-a99cf784ecee","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-06-13T12:54Z","2017-06-13T22:22Z","OSBS.2017.24.PSOSP.F.A",NA,"OSBS.2017.24.PSOSP.F.A.01",NA,1,"Frozen -80C",NA,NA
"cce29278-baa1-42b5-9e04-67af313f8075","OSBS","D03","OSBS","2017-06-26T21:21Z","2017-06-29T11:36Z","OSBS.2017.26.AEDMIT.F.A",NA,"OSBS.2017.26.AEDMIT.F.A.01",NA,24,"Frozen -80C",NA,NA
"1c6cd20b-3777-4e2b-bdb4-2c80c3cd35b5","OSBS","D03","OSBS","2017-06-26T21:21Z","2017-06-29T12:26Z","OSBS.2017.26.PSOFER.F.A",NA,"OSBS.2017.26.PSOFER.F.A.01",NA,105,"Frozen -80C",NA,NA
"61f2cc9a-c8d2-4a62-81d3-2eaa93279a93","OSBS","D03","OSBS","2017-06-26T21:21Z","2017-06-29T12:26Z","OSBS.2017.26.AEDFUL.F.A",NA,"OSBS.2017.26.AEDFUL.F.A.01",NA,40,"Frozen -80C",NA,NA
"b62b6706-14f1-4dd0-8e9d-ac6cfd2e567d","OSBS","D03","OSBS","2017-06-26T21:21Z","2017-06-29T12:40Z","OSBS.2017.26.PSOCOL.F.A",NA,"OSBS.2017.26.PSOCOL.F.A.01",NA,255,"Frozen -80C",NA,NA
"61b4d9fc-6799-4421-896e-4db7a2c85252","OSBS","D03","OSBS","2017-06-26T21:41Z","2017-06-29T11:36Z","OSBS.2017.26.MANTIT.F.A",NA,"OSBS.2017.26.MANTIT.F.A.01",NA,34,"Frozen -80C",NA,NA
"54212090-4e64-4094-b53b-7a2f76813e8b","OSBS","D03","OSBS","2017-06-26T21:41Z","2017-06-29T12:40Z","OSBS.2017.26.ANOCRU.F.A",NA,"OSBS.2017.26.ANOCRU.F.A.01",NA,43,"Frozen -80C",NA,NA
"7e92bce0-4f13-4449-90cc-2b63e1ab7be5","OSBS","D03","OSBS","2017-06-26T21:57Z","2017-06-29T12:40Z","OSBS.2017.26.COQPER.F.A",NA,"OSBS.2017.26.COQPER.F.A.01",NA,33,"Frozen -80C",NA,NA
"dacb82be-8a90-4c8b-9fe1-a5680b7acef5","OSBS","D03","OSBS","2017-06-26T22:07Z","2017-06-27T21:41Z","OSBS.2017.26.CULSP1.F.A",NA,"OSBS.2017.26.CULSP1.F.A.01",NA,82,"Frozen -80C",NA,NA
"c9b2b842-0662-448b-870f-1ae76fe6877c","OSBS","D03","OSBS","2017-06-26T22:07Z","2017-06-29T11:59Z","OSBS.2017.26.PSOCIL.F.A",NA,"OSBS.2017.26.PSOCIL.F.A.01",NA,5,"Frozen -80C",NA,NA
"71a9d733-5878-4662-a96b-af957a851ff2","OSBS","D03","OSBS","2017-06-26T22:07Z","2017-06-29T12:26Z","OSBS.2017.26.PSOSP.F.A",NA,"OSBS.2017.26.PSOSP.F.A.01",NA,13,"Frozen -80C",NA,NA
"e6e02de5-717a-4ce7-8ee4-6b0d93f80fcc","OSBS","D03","OSBS","2017-06-26T22:07Z","2017-06-29T12:40Z","OSBS.2017.26.AEDSP.F.A",NA,"OSBS.2017.26.AEDSP.F.A.01",NA,142,"Frozen -80C",NA,NA
"f77da9d9-6e1c-4338-86de-03f295ebe5d4","OSBS_054.mosquitoPoint.mos","D03","OSBS","2017-06-27T12:30Z","2017-06-27T21:41Z","OSBS.2017.26.CULSP.F.A",NA,"OSBS.2017.26.CULSP.F.A.01",NA,24,"Frozen -80C",NA,NA
"11473692-1548-444a-9b59-c26805db0bd0","OSBS","D03","OSBS","2017-06-27T12:30Z","2017-06-28T21:56Z","OSBS.2017.26.AEDTRI1.F.A",NA,"OSBS.2017.26.AEDTRI1.F.A.01",NA,3,"Frozen -80C",NA,NA
"6ab375d8-f192-4505-aef9-1b2d8bbdf36f","OSBS","D03","OSBS","2017-06-27T12:30Z","2017-06-29T12:40Z","OSBS.2017.26.CULCOR.F.A",NA,"OSBS.2017.26.CULCOR.F.A.01",NA,6,"Frozen -80C",NA,NA
"2579d5de-25c2-447a-bf10-0daf047c73be","OSBS","D03","OSBS","2017-06-27T21:41Z","2017-06-28T13:20Z","OSBS.2017.26.CULMEL.F.A",NA,"OSBS.2017.26.CULMEL.F.A.01",NA,3,"Frozen -80C",NA,NA
"ae918714-5a83-449d-ab6e-e0d2311f6e6d","OSBS","D03","OSBS","2017-06-27T22:40Z","2017-06-29T12:26Z","OSBS.2017.26.AEDCAN3.F.A",NA,"OSBS.2017.26.AEDCAN3.F.A.01",NA,3,"Frozen -80C",NA,NA
"271c48fa-2c33-426a-8f78-0314f53455a4","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-06-28T13:20Z","2017-06-28T21:56Z","OSBS.2017.26.AEDALB.F.A",NA,"OSBS.2017.26.AEDALB.F.A.01",NA,1,"Frozen -80C",NA,NA
"4d1ed93f-71b8-4017-ba19-497f535d9f57","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-07-10T20:39Z","2017-07-11T11:12Z","OSBS.2017.28.AEDTRI1.F.A",NA,"OSBS.2017.28.AEDTRI1.F.A.01",NA,2,"Frozen -80C",NA,NA
"e7f863e9-1db8-42f6-b719-0e59f0020c98","OSBS","D03","OSBS","2017-07-10T20:39Z","2017-07-11T12:41Z","OSBS.2017.28.PSOSP.F.A",NA,"OSBS.2017.28.PSOSP.F.A.01",NA,4,"Frozen -80C",NA,NA
"7f4c8578-2d3f-46a7-9645-b18edecaa702","OSBS","D03","OSBS","2017-07-10T20:39Z","2017-07-12T13:15Z","OSBS.2017.28.PSOFER.F.A",NA,"OSBS.2017.28.PSOFER.F.A.01",NA,55,"Frozen -80C",NA,NA
"5e7937df-6352-4b79-9ffe-f7aeeae07c18","OSBS","D03","OSBS","2017-07-10T20:39Z","2017-07-12T13:15Z","OSBS.2017.28.AEDSP.F.A",NA,"OSBS.2017.28.AEDSP.F.A.01",NA,69,"Frozen -80C",NA,NA
"3bf602c8-8bfd-49bf-9953-1182b1e14a45","OSBS","D03","OSBS","2017-07-10T20:39Z","2017-07-12T13:46Z","OSBS.2017.28.COQPER.F.A",NA,"OSBS.2017.28.COQPER.F.A.01",NA,13,"Frozen -80C",NA,NA
"a6cc8d23-5f6b-4bab-b112-4346e9078bd1","OSBS","D03","OSBS","2017-07-10T20:39Z","2017-07-12T13:46Z","OSBS.2017.28.PSOCOL.F.A",NA,"OSBS.2017.28.PSOCOL.F.A.01",NA,63,"Frozen -80C",NA,NA
"54bdfa0a-1614-4aab-b05a-0ceb08815573","OSBS_055.mosquitoPoint.mos","D03","OSBS","2017-07-10T20:58Z","2017-07-12T12:11Z","OSBS.2017.28.AEDMIT.F.A",NA,"OSBS.2017.28.AEDMIT.F.A.01",NA,6,"Frozen -80C",NA,NA
"3371f713-3bd5-4d6b-ae10-1c3c1c5f04b4","OSBS","D03","OSBS","2017-07-10T20:58Z","2017-07-12T13:46Z","OSBS.2017.28.MANTIT.F.A",NA,"OSBS.2017.28.MANTIT.F.A.01",NA,25,"Frozen -80C",NA,NA
"e630ecef-5a99-4fb4-9474-7757dc3c803e","OSBS","D03","OSBS","2017-07-10T21:14Z","2017-07-12T13:15Z","OSBS.2017.28.AEDFUL.F.A",NA,"OSBS.2017.28.AEDFUL.F.A.01",NA,10,"Frozen -80C",NA,NA
"66f26a23-aaa4-43cf-a579-6026219468b6","OSBS_052.mosquitoPoint.mos","D03","OSBS","2017-07-10T21:24Z","2017-07-11T11:57Z","OSBS.2017.28.CULMEL.F.A",NA,"OSBS.2017.28.CULMEL.F.A.01",NA,1,"Frozen -80C",NA,NA
"97222888-0391-4d0c-91a2-5e45d27fb00d","OSBS_052.mosquitoPoint.mos","D03","OSBS","2017-07-10T21:24Z","2017-07-11T11:57Z","OSBS.2017.28.CULCOR.F.A",NA,"OSBS.2017.28.CULCOR.F.A.01",NA,1,"Frozen -80C",NA,NA
"1e2f053e-0349-42c4-960b-9668745b7106","OSBS","D03","OSBS","2017-07-10T21:24Z","2017-07-12T13:46Z","OSBS.2017.28.ANOCRU.F.A",NA,"OSBS.2017.28.ANOCRU.F.A.01",NA,31,"Frozen -80C",NA,NA
"1c5d4927-e5dd-4b16-b3d1-3d77e43839cb","OSBS","D03","OSBS","2017-07-11T11:48Z","2017-07-11T22:37Z","OSBS.2017.28.AEDALB.F.A",NA,"OSBS.2017.28.AEDALB.F.A.01",NA,2,"Frozen -80C",NA,NA
"77338f8a-282c-4524-8f74-ebd2e07acf88","OSBS","D03","OSBS","2017-07-11T21:38Z","2017-07-12T12:36Z","OSBS.2017.28.ANOSP.F.A",NA,"OSBS.2017.28.ANOSP.F.A.01",NA,2,"Frozen -80C",NA,NA
"0669746d-b6f3-4fd6-ba26-d0790990f67e","OSBS_056.mosquitoPoint.mos","D03","OSBS","2017-07-11T22:50Z","2017-07-12T13:46Z","OSBS.2017.28.PSOCIL.F.A",NA,"OSBS.2017.28.PSOCIL.F.A.01",NA,1,"Frozen -80C",NA,NA
"5dd05316-d8a9-43e4-8101-b391ba72aca0","OSBS","D03","OSBS","2017-07-24T20:32Z","2017-07-26T13:03Z","OSBS.2017.30.PSOFER.F.A",NA,"OSBS.2017.30.PSOFER.F.A.01",NA,32,"Frozen -80C",NA,NA
"7a008cf2-baf9-4ce4-a06f-766117a5f145","OSBS","D03","OSBS","2017-07-24T20:32Z","2017-07-26T13:15Z","OSBS.2017.30.MANTIT.F.A",NA,"OSBS.2017.30.MANTIT.F.A.01",NA,163,"Frozen -80C",NA,NA
"b652a575-f093-4d43-abcb-a651edad6ff5","OSBS","D03","OSBS","2017-07-24T20:32Z","2017-07-26T13:15Z","OSBS.2017.30.PSOCOL.F.A",NA,"OSBS.2017.30.PSOCOL.F.A.01",NA,65,"Frozen -80C",NA,NA
"c67b8a73-48dc-47fa-8882-9f63897c514a","OSBS","D03","OSBS","2017-07-24T20:32Z","2017-07-26T13:15Z","OSBS.2017.30.ANOCRU.F.A",NA,"OSBS.2017.30.ANOCRU.F.A.01",NA,321,"Frozen -80C",NA,NA
"9b74e521-e227-46ad-83e3-512acd81b23f","OSBS_055.mosquitoPoint.mos","D03","OSBS","2017-07-24T20:50Z","2017-07-25T11:37Z","OSBS.2017.30.ANOQUA.F.A",NA,"OSBS.2017.30.ANOQUA.F.A.01",NA,1,"Frozen -80C",NA,NA
"93fe315c-21ee-45ab-87c4-1fe9a34b0b5c","OSBS","D03","OSBS","2017-07-24T21:11Z","2017-07-26T11:48Z","OSBS.2017.30.AEDTRI1.F.A",NA,"OSBS.2017.30.AEDTRI1.F.A.01",NA,2,"Frozen -80C",NA,NA
"1f0c2590-bcc3-4865-9ad3-b446b69543c2","OSBS","D03","OSBS","2017-07-24T21:20Z","2017-07-25T21:34Z","OSBS.2017.30.AEDMIT.F.A",NA,"OSBS.2017.30.AEDMIT.F.A.01",NA,3,"Frozen -80C",NA,NA
"6cc108a8-a505-48f9-9dfa-388bb95c0018","OSBS","D03","OSBS","2017-07-24T21:28Z","2017-07-26T13:15Z","OSBS.2017.30.COQPER.F.A",NA,"OSBS.2017.30.COQPER.F.A.01",NA,21,"Frozen -80C",NA,NA
"6f234058-668e-4b5a-abf1-cd1be06c21dd","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-07-24T21:59Z","2017-07-25T12:47Z","OSBS.2017.30.AEDSP.F.A",NA,"OSBS.2017.30.AEDSP.F.A.01",NA,1,"Frozen -80C",NA,NA
"876670e9-66e4-437c-8b02-47f6bbbbb633","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-07-24T21:59Z","2017-07-25T12:47Z","OSBS.2017.30.ANOSP.F.A",NA,"OSBS.2017.30.ANOSP.F.A.01",NA,4,"Frozen -80C",NA,NA
"c1bdc6d4-207c-4453-ad0b-b1b2e293f301","OSBS","D03","OSBS","2017-07-25T11:22Z","2017-07-26T11:30Z","OSBS.2017.30.AEDALB.F.A",NA,"OSBS.2017.30.AEDALB.F.A.01",NA,4,"Frozen -80C",NA,NA
"c8aa0d24-4e72-4c9b-9ad8-0ecd9623df4a","OSBS_054.mosquitoPoint.mos","D03","OSBS","2017-07-25T11:59Z","2017-07-25T21:12Z","OSBS.2017.30.PSOSP.F.A",NA,"OSBS.2017.30.PSOSP.F.A.01",NA,1,"Frozen -80C",NA,NA
"f1d88576-30b8-4c1c-a9bd-f71026104f80","OSBS","D03","OSBS","2017-07-25T11:59Z","2017-07-26T13:03Z","OSBS.2017.30.AEDHEN.F.A",NA,"OSBS.2017.30.AEDHEN.F.A.01",NA,6,"Frozen -80C",NA,NA
"fac7439a-07ad-4c2b-81d1-0c0f2ad5c032","OSBS","D03","OSBS","2017-07-25T13:05Z","2017-07-26T13:03Z","OSBS.2017.30.AEDFUL.F.A",NA,"OSBS.2017.30.AEDFUL.F.A.01",NA,5,"Frozen -80C",NA,NA
"8490db69-85f2-41a0-ba79-b91d6bd03d93","OSBS_052.mosquitoPoint.mos","D03","OSBS","2017-07-25T21:21Z","2017-07-26T12:13Z","OSBS.2017.30.PSOCIL.F.A",NA,"OSBS.2017.30.PSOCIL.F.A.01",NA,1,"Frozen -80C",NA,NA
"5b7487e2-781b-4127-b824-f16de8e063e9","OSBS","D03","OSBS","2017-07-25T22:00Z","2017-07-26T13:03Z","OSBS.2017.30.CULCOR.F.A",NA,"OSBS.2017.30.CULCOR.F.A.01",NA,2,"Frozen -80C",NA,NA
"76c5db07-0361-460a-afb3-3fd802bc32ba","OSBS","D03","OSBS","2017-08-07T20:47Z","2017-08-09T13:54Z","OSBS.2017.32.ANOCRU.F.A",NA,"OSBS.2017.32.ANOCRU.F.A.01",NA,566,"Frozen -80C",NA,NA
"f8dce3e5-7c9a-4540-be12-60363d020631","OSBS","D03","OSBS","2017-08-07T20:47Z","2017-08-09T13:54Z","OSBS.2017.32.COQPER.F.A",NA,"OSBS.2017.32.COQPER.F.A.01",NA,33,"Frozen -80C",NA,NA
"c15e1b8c-6314-4cfc-a242-3ca5735e10a0","OSBS_055.mosquitoPoint.mos","D03","OSBS","2017-08-07T21:08Z","2017-08-08T11:49Z","OSBS.2017.32.PSOCIL.F.A",NA,"OSBS.2017.32.PSOCIL.F.A.01",NA,1,"Frozen -80C",NA,NA
"6608b88c-7ff7-4536-aa43-7275bc43f5b6","OSBS","D03","OSBS","2017-08-07T21:08Z","2017-08-09T12:49Z","OSBS.2017.32.AEDMIT.F.A",NA,"OSBS.2017.32.AEDMIT.F.A.01",NA,5,"Frozen -80C",NA,NA
"7c8d62f6-0782-4fd4-92b1-f5e500fac62f","OSBS","D03","OSBS","2017-08-07T21:08Z","2017-08-09T13:54Z","OSBS.2017.32.PSOCOL.F.A",NA,"OSBS.2017.32.PSOCOL.F.A.01",NA,33,"Frozen -80C",NA,NA
"54cda5ed-9e53-46cf-b810-264fd9351065","OSBS","D03","OSBS","2017-08-07T21:08Z","2017-08-09T13:54Z","OSBS.2017.32.MANTIT.F.A",NA,"OSBS.2017.32.MANTIT.F.A.01",NA,197,"Frozen -80C",NA,NA
"6b99fba9-563f-499c-8483-aa0d57ac8a4d","OSBS","D03","OSBS","2017-08-07T21:46Z","2017-08-09T12:43Z","OSBS.2017.32.CULCOR.F.A",NA,"OSBS.2017.32.CULCOR.F.A.01",NA,3,"Frozen -80C",NA,NA
"ed5d3b1e-bb84-45c0-a78c-77b1183c71f1","OSBS_059.mosquitoPoint.mos","D03","OSBS","2017-08-07T22:07Z","2017-08-08T12:38Z","OSBS.2017.32.CULMEL.F.A",NA,"OSBS.2017.32.CULMEL.F.A.01",NA,1,"Frozen -80C",NA,NA
"157b5ea1-a657-48bd-9224-b7463d9e5ac3","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-08-07T22:36Z","2017-08-08T13:05Z","OSBS.2017.32.AEDALB.F.A",NA,"OSBS.2017.32.AEDALB.F.A.01",NA,1,"Frozen -80C",NA,NA
"c8be3b82-c4be-4ad2-a890-e4b77a8a0c77","OSBS","D03","OSBS","2017-08-07T22:36Z","2017-08-08T22:41Z","OSBS.2017.32.PSOFER.F.A",NA,"OSBS.2017.32.PSOFER.F.A.01",NA,7,"Frozen -80C",NA,NA
"1fae19d0-4d83-4fd1-b603-1dfc20bd241e","OSBS","D03","OSBS","2017-08-07T22:36Z","2017-08-09T13:38Z","OSBS.2017.32.AEDTRI1.F.A",NA,"OSBS.2017.32.AEDTRI1.F.A.01",NA,4,"Frozen -80C",NA,NA
"be04f58f-0b04-41f4-a44f-7c34c2358f85","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-08-07T22:55Z","2017-08-08T13:20Z","OSBS.2017.32.AEDFUL.F.A",NA,"OSBS.2017.32.AEDFUL.F.A.01",NA,1,"Frozen -80C",NA,NA
"99411c37-21f3-44f9-8f68-d2cdc91a1913","OSBS","D03","OSBS","2017-08-07T23:09Z","2017-08-09T13:54Z","OSBS.2017.32.ANOQUA.F.A",NA,"OSBS.2017.32.ANOQUA.F.A.01",NA,5,"Frozen -80C",NA,NA
"4192e031-e471-4d63-97a2-309f39965210","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-08-21T20:05Z","2017-08-22T11:59Z","OSBS.2017.34.AEDALB.F.A",NA,"OSBS.2017.34.AEDALB.F.A.01",NA,1,"Frozen -80C",NA,NA
"6e7d4d6e-32e4-4a2b-8401-ffa22a612ea1","OSBS","D03","OSBS","2017-08-21T20:05Z","2017-08-23T13:29Z","OSBS.2017.34.COQPER.F.A",NA,"OSBS.2017.34.COQPER.F.A.01",NA,77,"Frozen -80C",NA,NA
"d60dccf8-78fd-4520-8f9c-37cff6e5b7b0","OSBS","D03","OSBS","2017-08-21T20:05Z","2017-08-23T13:45Z","OSBS.2017.34.ANOCRU.F.A",NA,"OSBS.2017.34.ANOCRU.F.A.01",NA,344,"Frozen -80C",NA,NA
"18703df7-82c4-41cf-8878-609055c742b0","OSBS","D03","OSBS","2017-08-21T20:05Z","2017-08-23T13:45Z","OSBS.2017.34.MANTIT.F.A",NA,"OSBS.2017.34.MANTIT.F.A.01",NA,373,"Frozen -80C",NA,NA
"5828c6d2-1f6c-4f1d-932b-1932cb283bf1","OSBS","D03","OSBS","2017-08-21T20:23Z","2017-08-23T12:37Z","OSBS.2017.34.AEDMIT.F.A",NA,"OSBS.2017.34.AEDMIT.F.A.01",NA,11,"Frozen -80C",NA,NA
"c995807c-9475-4b31-a137-ba3e3f29fb9b","OSBS","D03","OSBS","2017-08-21T20:23Z","2017-08-23T12:49Z","OSBS.2017.34.CULSAL.F.A",NA,"OSBS.2017.34.CULSAL.F.A.01",NA,7,"Frozen -80C",NA,NA
"2298eb1f-3f34-4d9c-9f9c-96b545bd88e3","OSBS","D03","OSBS","2017-08-21T20:23Z","2017-08-23T12:53Z","OSBS.2017.34.PSOCOL.F.A",NA,"OSBS.2017.34.PSOCOL.F.A.01",NA,20,"Frozen -80C",NA,NA
