"uid","namedLocation","plotID","collectDate","identifiedDate","sampleID","subsampleID","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks"
"e0a2fe61-e4e7-4727-96d5-b7dcd18714de","OSBS_005.tickPlot.tck","OSBS_005","2017-08-08T18:42Z","2017-12-17T17:00Z","OSBS_005.20170808","OSBS_005.20170808.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",5,"OK","90% ethanol","USNMENT01358547","OSBS_005.20170808.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"5efa915e-6848-4408-b7b9-9273321c158a","OSBS_005.tickPlot.tck","OSBS_005","2017-08-08T18:42Z","2017-09-17T16:00Z","OSBS_005.20170808","OSBS_005.20170808.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","90% ethanol","USNMENT01358548","OSBS_005.20170808.01.AMBAME.M","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"91e89b6a-d66f-4f55-8fc6-09c860f3f36e","OSBS_005.tickPlot.tck","OSBS_005","2017-08-24T04:36Z","2017-10-13T16:00Z","OSBS_005.20170824","OSBS_005.20170824.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358781","OSBS_005.20170824.02.L","Arianna Gibbs","Georgia Southern University",""
"38103753-c22e-4b2b-847c-049ac0ddf9c6","OSBS_005.tickPlot.tck","OSBS_005","2017-08-24T04:36Z","2017-12-13T17:00Z","OSBS_005.20170824","OSBS_005.20170824.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",3,"OK","90% ethanol","USNMENT01358777","OSBS_005.20170824.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"f9f56284-a87d-4208-b780-13649d3de782","OSBS_005.tickPlot.tck","OSBS_005","2017-08-24T04:36Z","2017-12-13T17:00Z","OSBS_005.20170824","OSBS_005.20170824.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",39,"OK","90% ethanol","USNMENT01358776","OSBS_005.20170824.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"3ed27d1d-0c28-4c67-a37c-3085bf705391","OSBS_001.tickPlot.tck","OSBS_001","2017-08-24T14:59Z","2017-12-13T17:00Z","OSBS_001.20170824","OSBS_001.20170824.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",NA,NA,NA,"Dermacentor",NA,"variabilis",NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Female",2,"OK","90% ethanol","USNMENT01358779","OSBS_001.20170824.01.DERVAR.F","Lorenza Beati","Georgia Southern University",""
"64ca0504-1b7e-48c5-978d-aabbf24bd69e","OSBS_001.tickPlot.tck","OSBS_001","2017-08-24T14:59Z","2017-12-13T17:00Z","OSBS_001.20170824","OSBS_001.20170824.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",17,"OK","90% ethanol","USNMENT01358778","OSBS_001.20170824.01.N","Lorenza Beati","Georgia Southern University",""
"8d8fd5d0-cbd2-4d79-8b21-834fd76f4c69","OSBS_001.tickPlot.tck","OSBS_001","2017-08-24T14:59Z","2017-10-14T16:00Z","OSBS_001.20170824","OSBS_001.20170824.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358795","OSBS_001.20170824.02.L","Arianna Gibbs","Georgia Southern University","Over invoice limit, will not be billed."
"59fb4069-f157-41e6-9c5e-2402dab00ff1","OSBS_001.tickPlot.tck","OSBS_001","2017-08-24T14:59Z","2017-12-13T17:00Z","OSBS_001.20170824","OSBS_001.20170824.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","90% ethanol","USNMENT01358780","OSBS_001.20170824.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"f03237b3-b365-4b7b-ad7a-610aea051262","OSBS_022.tickPlot.tck","OSBS_022","2017-08-24T16:00Z","2017-12-10T17:00Z","OSBS_022.20170824","OSBS_022.20170824.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",NA,NA,NA,"Dermacentor",NA,"variabilis",NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Female",2,"OK","90% ethanol","USNMENT01358752","OSBS_022.20170824.01.DERVAR.F","Lorenza Beati","Georgia Southern University",""
"07e73612-0fa3-48cc-878d-b05f7a9115c2","OSBS_003.tickPlot.tck","OSBS_003","2017-09-20T14:14Z","2017-12-13T17:00Z","OSBS_003.20170920","OSBS_003.20170920.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",21,"OK","90% ethanol","USNMENT01358784","OSBS_003.20170920.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"2647e7ef-2e9f-4473-9b16-078645807b67","OSBS_003.tickPlot.tck","OSBS_003","2017-09-20T14:14Z","2017-10-13T16:00Z","OSBS_003.20170920","OSBS_003.20170920.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358783","OSBS_003.20170920.02.L","Arianna Gibbs","Georgia Southern University","Over invoice limit, will not be billed."
"9dd2f0ae-f8e1-46c1-9ff7-0b91a1dc185e","OSBS_001.tickPlot.tck","OSBS_001","2017-09-20T16:24Z","2017-12-13T17:00Z","OSBS_001.20170920","OSBS_001.20170920.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","90% ethanol","USNMENT01358785","OSBS_001.20170920.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"aefd5a2f-151a-41cb-8e01-3efb1d26af0c","OSBS_001.tickPlot.tck","OSBS_001","2017-09-20T16:24Z","2017-10-13T16:00Z","OSBS_001.20170920","OSBS_001.20170920.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",11,"OK","90% ethanol","USNMENT01358786","OSBS_001.20170920.01.N","Arianna Gibbs","Georgia Southern University","Over invoice limit, will not be billed."
"144a9d2c-fa38-49da-8666-3e006db00917","OSBS_001.tickPlot.tck","OSBS_001","2017-09-20T16:24Z","2017-10-14T16:00Z","OSBS_001.20170920","OSBS_001.20170920.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358794","OSBS_001.20170920.02.L","Arianna Gibbs","Georgia Southern University","Over invoice limit, will not be billed."
"5ea2003a-0c0a-47c0-9c7e-1fd30e7c3a49","OSBS_001.tickPlot.tck","OSBS_001","2018-03-13T18:43Z","2018-09-26T16:00Z","OSBS_001.20180313","OSBS_001.20180313.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","90% ethanol","USNMENT01482185",NA,"Lorenza Beati","Georgia Southern University",NA
"b73d3af6-a8ce-462c-b5c7-97ac0916d107","OSBS_001.tickPlot.tck","OSBS_001","2018-03-13T18:43Z","2018-09-13T16:00Z","OSBS_001.20180313","OSBS_001.20180313.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","90% ethanol","USNMENT01482186",NA,"Arianna Gibbs","Georgia Southern University",NA
"6b0fa388-65d7-4397-bd0e-e8737a125068","OSBS_048.tickPlot.tck","OSBS_048","2018-04-05T17:33Z","2018-09-26T16:00Z","OSBS_048.20180405","OSBS_048.20180405.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",2,"OK","90% ethanol","USNMENT01482166",NA,"Lorenza Beati","Georgia Southern University",NA
"3d7f8da4-4b28-42c3-b2b8-05896e0ea67a","OSBS_048.tickPlot.tck","OSBS_048","2018-04-05T17:33Z","2018-09-26T16:00Z","OSBS_048.20180405","OSBS_048.20180405.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","90% ethanol","USNMENT01482161",NA,"Lorenza Beati","Georgia Southern University",NA
"d05b8cc9-94fd-4908-9010-23705d27718d","OSBS_001.tickPlot.tck","OSBS_001","2018-04-05T19:40Z","2018-09-26T16:00Z","OSBS_001.20180405","OSBS_001.20180405.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",2,"OK","90% ethanol","USNMENT01482159",NA,"Lorenza Beati","Georgia Southern University",NA
"66dda3b2-5ca9-44ee-ab34-f093f43eab2b","OSBS_001.tickPlot.tck","OSBS_001","2018-04-05T19:40Z","2018-09-26T16:00Z","OSBS_001.20180405","OSBS_001.20180405.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",4,"OK","90% ethanol","USNMENT01482146",NA,"Lorenza Beati","Georgia Southern University",NA
"16f79a8d-364a-4970-a6cb-f8fe11c317df","OSBS_001.tickPlot.tck","OSBS_001","2018-04-05T19:40Z","2018-09-26T16:00Z","OSBS_001.20180405","OSBS_001.20180405.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",35,"OK","90% ethanol","USNMENT01482077",NA,"Lorenza Beati","Georgia Southern University",NA
"12531c0c-1939-4f03-a5ae-09c2dc991331","OSBS_005.tickPlot.tck","OSBS_005","2018-04-05T20:59Z","2018-09-19T16:00Z","OSBS_005.20180405","OSBS_005.20180405.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",2,"OK","90% ethanol","USNMENT01482215",NA,"Arianna Gibbs","Georgia Southern University",NA
"1fd68e3e-b6ab-4a87-b82d-f49363b3ed7f","OSBS_005.tickPlot.tck","OSBS_005","2018-04-05T20:59Z","2018-09-26T16:00Z","OSBS_005.20180405","OSBS_005.20180405.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",20,"OK","90% ethanol","USNMENT01482216",NA,"Lorenza Beati","Georgia Southern University",NA
"304a1563-be70-4afc-bc14-7c7586969a85","OSBS_048.tickPlot.tck","OSBS_048","2018-04-24T14:58Z","2018-09-26T16:00Z","OSBS_048.20180424","OSBS_048.20180424.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",5,"OK","90% ethanol","USNMENT01482204",NA,"Lorenza Beati","Georgia Southern University",NA
"ece785a0-afb2-4067-a0bd-be38766b4313","OSBS_001.tickPlot.tck","OSBS_001","2018-04-24T15:50Z","2018-09-26T16:00Z","OSBS_001.20180424","OSBS_001.20180424.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",47,"OK","90% ethanol","USNMENT01482207",NA,"Lorenza Beati","Georgia Southern University",NA
"31186e0a-18fe-4eee-834f-9c963892679f","OSBS_001.tickPlot.tck","OSBS_001","2018-04-24T15:50Z","2018-09-19T16:00Z","OSBS_001.20180424","OSBS_001.20180424.L","Ixodida sp.","IXOSP2","order","",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",11,"OK","90% ethanol","USNMENT01482208",NA,"Arianna Gibbs","Georgia Southern University",NA
"25f683a2-7393-4fa8-a28d-d2b7610fae5c","OSBS_001.tickPlot.tck","OSBS_001","2018-04-24T15:50Z","2018-09-19T16:00Z","OSBS_001.20180424","OSBS_001.20180424.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",2,"OK","90% ethanol","USNMENT01482206",NA,"Arianna Gibbs","Georgia Southern University",NA
"636a7308-a42d-4564-aa04-1d2270f5dfd1","OSBS_001.tickPlot.tck","OSBS_001","2018-04-24T15:50Z","2018-09-19T16:00Z","OSBS_001.20180424","OSBS_001.20180424.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",4,"OK","90% ethanol","USNMENT01482205",NA,"Arianna Gibbs","Georgia Southern University",NA
"7639a638-80b9-48ee-a3fd-1b421d97f7df","OSBS_004.tickPlot.tck","OSBS_004","2018-05-22T14:35Z","2018-09-26T16:00Z","OSBS_004.20180522","OSBS_004.20180522.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01482201",NA,"Lorenza Beati","Georgia Southern University",NA
"6606f5cf-ae4f-417c-abea-884f6fb0d0fe","OSBS_048.tickPlot.tck","OSBS_048","2018-05-22T15:20Z","2018-09-26T16:00Z","OSBS_048.20180522","OSBS_048.20180522.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","90% ethanol","USNMENT01482199",NA,"Lorenza Beati","Georgia Southern University",NA
"3aed2ceb-367b-48ab-b280-ce07574cec5e","OSBS_048.tickPlot.tck","OSBS_048","2018-05-22T15:20Z","2018-09-19T16:00Z","OSBS_048.20180522","OSBS_048.20180522.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","90% ethanol","USNMENT01482200",NA,"Arianna Gibbs","Georgia Southern University",NA
"e8f7942a-c4b1-42bc-93e6-1cfa30153619","OSBS_001.tickPlot.tck","OSBS_001","2018-05-23T14:30Z","2018-09-19T16:00Z","OSBS_001.20180523","OSBS_001.20180523.L","Ixodida sp.","IXOSP2","order","",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",22,"OK","90% ethanol","USNMENT01482196",NA,"Arianna Gibbs","Georgia Southern University",NA
"f10a5da7-7c70-424f-991a-b9537a3bf754","OSBS_001.tickPlot.tck","OSBS_001","2018-05-23T14:30Z","2018-09-19T16:00Z","OSBS_001.20180523","OSBS_001.20180523.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",6,"OK","90% ethanol","USNMENT01428197",NA,"Arianna Gibbs","Georgia Southern University",NA
"5e593f68-6761-4e28-8a26-5e15eb28aa71","OSBS_001.tickPlot.tck","OSBS_001","2018-05-23T14:30Z","2018-09-26T16:00Z","OSBS_001.20180523","OSBS_001.20180523.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",24,"OK","90% ethanol","USNMENT01428195",NA,"Lorenza Beati","Georgia Southern University",NA
"36b0c391-5615-4c99-87fc-184951bf9e6d","OSBS_001.tickPlot.tck","OSBS_001","2018-05-23T14:30Z","2018-09-19T16:00Z","OSBS_001.20180523","OSBS_001.20180523.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",5,"OK","90% ethanol","USNMENT01482198",NA,"Arianna Gibbs","Georgia Southern University",NA
"cdad3364-a8e0-47bd-a342-8efeb65c4533","OSBS_004.tickPlot.tck","OSBS_004","2018-06-07T17:19Z","2018-09-26T16:00Z","OSBS_004.20180607","OSBS_004.20180607.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01482187",NA,"Lorenza Beati","Georgia Southern University",NA
"01597e4d-37b5-4fed-96f1-b60cded3e41d","OSBS_048.tickPlot.tck","OSBS_048","2018-06-07T18:11Z","2018-09-26T16:00Z","OSBS_048.20180607","OSBS_048.20180607.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01482188",NA,"Lorenza Beati","Georgia Southern University",NA
"c8683434-71f4-413e-a610-aef785edfcac","OSBS_048.tickPlot.tck","OSBS_048","2018-06-07T18:11Z","2018-09-13T16:00Z","OSBS_048.20180607","OSBS_048.20180607.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","90% ethanol","USNMENT01482189",NA,"Arianna Gibbs","Georgia Southern University",NA
"e9d99476-d3d2-497d-8a8d-bccc6fda2dc9","OSBS_001.tickPlot.tck","OSBS_001","2018-06-07T19:42Z","2018-09-26T16:00Z","OSBS_001.20180607","OSBS_001.20180607.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",4,"OK","90% ethanol","USNMENT01482192",NA,"Lorenza Beati","Georgia Southern University",NA
"5e713a30-3c7e-4f95-a6e2-ecff923df5bd","OSBS_001.tickPlot.tck","OSBS_001","2018-06-07T19:42Z","2018-09-13T16:00Z","OSBS_001.20180607","OSBS_001.20180607.AMBMAC.F","Amblyomma maculatum","AMBMAC","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"maculatum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Koch","Female",1,"OK","90% ethanol","USNMENT01482191",NA,"Arianna Gibbs","Georgia Southern University",NA
"609296b6-4a76-490c-a061-20415b3924e1","OSBS_001.tickPlot.tck","OSBS_001","2018-06-07T19:42Z","2018-09-26T16:00Z","OSBS_001.20180607","OSBS_001.20180607.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",22,"OK","90% ethanol","USNMENT01482190",NA,"Lorenza Beati","Georgia Southern University",NA
"49750196-66c5-4642-923f-234befa398b4","OSBS_048.tickPlot.tck","OSBS_048","2018-06-28T15:05Z","2018-09-19T16:00Z","OSBS_048.20180628","OSBS_048.20180628.L","Ixodida sp.","IXOSP2","order","",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",2,"OK","90% ethanol","USNMENT01482214",NA,"Arianna Gibbs","Georgia Southern University",NA
"8b2077ee-4ca8-4d25-9e63-fbbc4f0468cf","OSBS_048.tickPlot.tck","OSBS_048","2018-06-28T15:05Z","2018-09-26T16:00Z","OSBS_048.20180628","OSBS_048.20180628.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","90% ethanol","USNMENT01482213",NA,"Lorenza Beati","Georgia Southern University",NA
"974632b0-4702-444d-827e-c1316550f1e8","OSBS_001.tickPlot.tck","OSBS_001","2018-06-28T17:24Z","2018-09-19T16:00Z","OSBS_001.20180628","OSBS_001.20180628.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",4,"OK","90% ethanol","USNMENT01482209",NA,"Arianna Gibbs","Georgia Southern University",NA
