"domainID","siteID","horizontalPosition","verticalPosition","date","wssShortRadMean","wssShortRadMinimum","wssShortRadMaximum","wssShortRadVariance","wssShortRadStdErMean","wssShortRadNumPts","shortRadQF"
"D03","OSBS","000","060","2019-08-07",137.55,-1.95,1176.21,55904.69,0.8,86400,0
"D03","OSBS","000","060","2019-08-08",277.37,-1.93,1276.57,137763.67,1.26,86399,0
"D03","OSBS","000","060","2019-08-09",269.04,-2.01,1091.04,117877.15,1.17,86400,0
"D03","OSBS","000","060","2019-08-10",277.04,-1.95,1118.9,125467.37,1.21,86400,0
"D03","OSBS","000","060","2019-08-11",262.21,-2.31,1155.43,137069.89,1.26,86400,0
"D03","OSBS","000","060","2019-08-12",273.22,-2.14,1187.15,134669.85,1.25,86400,0
"D03","OSBS","000","060","2019-08-13",262.87,-2.19,1141.48,134350.3,1.25,86400,0
"D03","OSBS","000","060","2019-08-14",274.81,-2.08,1197.69,140497.65,1.28,85906,0
"D03","OSBS","000","060","2019-08-15",143.87,-1.98,1263.47,48794.53,0.75,86400,0
"D03","OSBS","000","060","2019-08-16",78.26,-1.85,550.93,11499.5,0.36,86399,0
"D03","OSBS","000","060","2019-08-17",70.11,-1.78,543.56,10426.92,0.35,86400,0
"D03","OSBS","000","060","2019-08-18",116.5,-2.33,807.01,23831.37,0.53,86400,0
"D03","OSBS","000","060","2019-08-19",219.74,-1.85,1137.4,88593.21,1.01,86400,0
"D03","OSBS","000","060","2019-08-20",211.14,-2.06,1233.12,106273.04,1.11,86400,0
"D03","OSBS","000","060","2019-08-21",247.99,-2.16,1232.41,113557.41,1.15,86400,0
"D03","OSBS","000","060","2019-08-22",241.09,-2.23,1196.32,113604.95,1.15,86400,0
"D03","OSBS","000","060","2019-08-23",288.34,-2.26,1220.8,137867.23,1.26,86400,0
"D03","OSBS","000","060","2019-08-24",274.33,-2.26,1220.27,135779.05,1.25,86399,0
"D03","OSBS","000","060","2019-08-25",193.5,-2.09,1325.48,86601.9,1,86400,0
"D03","OSBS","000","060","2019-08-26",195,-1.98,1181.09,85248.48,0.99,86400,0
"D03","OSBS","000","060","2019-08-27",203.42,-2.06,1232.74,99525.17,1.07,86400,0
"D03","OSBS","000","060","2019-08-28",219.24,-2.09,1208.39,100003.7,1.08,86400,0
"D03","OSBS","000","060","2019-08-29",265.51,-2.21,1151.02,122835.09,1.19,86400,0
"D03","OSBS","000","060","2019-08-30",115.4,-2.28,1281.6,42628.9,0.7,86400,0
"D03","OSBS","000","060","2019-08-31",251.59,-2.13,1210.49,123739.06,1.2,86400,0
"D03","OSBS","000","060","2019-09-01",147.44,-2,1236.79,49329.34,0.76,86400,0
"D03","OSBS","000","060","2019-09-02",245.28,-1.98,1328.6,123535.89,1.2,86400,0
"D03","OSBS","000","060","2019-09-03",214.51,-2.14,1268.54,91177.91,1.03,86400,0
"D03","OSBS","000","060","2019-09-04",110.81,-2.41,623.88,21883.65,0.5,86007,0
"D03","OSBS","000","060","2019-09-05",231.89,-3.88,901.15,91877.92,1.03,86400,0
"D03","OSBS","000","060","2019-09-06",292.66,-2.09,964.44,129323.16,1.22,86400,0
"D03","OSBS","000","060","2019-09-07",289.2,-2.21,1007.74,128547.18,1.22,86400,0
"D03","OSBS","000","060","2019-09-08",284.79,-2.41,945.77,125574.16,1.21,86400,0
"D03","OSBS","000","060","2019-09-09",258.67,-2.56,1016.8,117752.07,1.17,86400,0
"D03","OSBS","000","060","2019-09-10",252.99,-2.29,1121.6,120443.39,1.18,86400,0
"D03","OSBS","000","060","2019-09-11",249.78,-2.28,1034.12,114124.03,1.15,85691,0
"D03","OSBS","000","060","2019-09-12",240.66,-2.08,1099.67,113375.05,1.15,86398,0
"D03","OSBS","000","060","2019-09-13",170.04,-2,1198.8,55710.97,0.8,86400,0
"D03","OSBS","000","060","2019-09-14",231.62,-2.03,1165.02,106606.87,1.11,86400,0
"D03","OSBS","000","060","2019-09-15",199.62,-2.38,1290.61,89364.16,1.02,86400,0
"D03","OSBS","000","060","2019-09-16",241.69,-2.28,1142.41,114933.33,1.15,86400,0
"D03","OSBS","000","060","2019-09-17",265.97,-2.39,960.97,112325.22,1.14,86400,0
"D03","OSBS","000","060","2019-09-18",204.16,-2.46,861.6,68542.82,0.89,86400,0
"D03","OSBS","000","060","2019-09-19",217.1,-2.82,1289.39,101160.56,1.08,86400,0
"D03","OSBS","000","060","2019-09-20",216.55,-2.26,1198.61,89424.59,1.02,86400,0
"D03","OSBS","000","060","2019-09-21",211.2,-2.23,1265.65,97820.46,1.06,86400,0
"D03","OSBS","000","060","2019-09-22",254.68,-2.24,1266,129983.3,1.23,86400,0
"D03","OSBS","000","060","2019-09-23",232.38,-2.31,1194.75,105856.34,1.11,86400,0
"D03","OSBS","000","060","2019-09-24",267.88,-2.64,954.63,116426.53,1.16,86400,0
"D03","OSBS","000","060","2019-09-25",255.74,-2.56,1104.09,110466.58,1.14,85423,0
"D03","OSBS","000","060","2019-09-26",240.03,-2.11,1012.44,105178.9,1.1,86400,0
"D03","OSBS","000","060","2019-09-27",204.76,-2.33,1007.31,82209.3,0.98,86400,0
"D03","OSBS","000","060","2019-09-28",147.63,-2.38,1326.34,46638.86,0.73,86400,0
"D03","OSBS","000","060","2019-09-29",232.55,-2.18,1101.82,112736.23,1.14,86400,0
"D03","OSBS","000","060","2019-09-30",203.19,-2.67,1043.17,91518.7,1.03,86400,0
